windowDuration,timeSinceLastSensorEvent,prevDominantSensor1,prevDominantSensor2,lastSensorLocation,lastMotionLocation,complexity,activityChange,areaTransitions,numDistinctSensors,sensorCount-Bathroom,sensorCount-Bedroom,sensorCount-Chair,sensorCount-DiningRoom,sensorCount-Hall,sensorCount-Ignore,sensorCount-Kitchen,sensorCount-LivingRoom,sensorCount-Office,sensorCount-OutsideDoor,sensorCount-WorkArea,sensorElTime-Bathroom,sensorElTime-Bedroom,sensorElTime-Chair,sensorElTime-DiningRoom,sensorElTime-Hall,sensorElTime-Ignore,sensorElTime-Kitchen,sensorElTime-LivingRoom,sensorElTime-Office,sensorElTime-OutsideDoor,sensorElTime-WorkArea,labels
72.0,17.0,6.0,9.0,6.0,6.0,0.7219280948873623,0.3055555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.890000000000001,27.46,0.0,0.0,0.0,0.0,13859.854812,2142.912666,86400.0,179.796615,86400.0,32.216577,0.0,210.884638,86400.0,219.243735,86400.0,4
59.0,1.0,6.0,0.0,6.0,6.0,0.6500224216483541,0.576271186440678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,28.60000000000001,0.0,0.0,0.0,0.0,172.727547,169.845681,86400.0,34273.870649,86400.0,1.15436,0.0,160.913226,86400.0,41918.425809,86400.0,3
87.0,18.0,6.0,6.0,5.0,6.0,0.4689955935892812,0.4712643678160919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5700000000000003,30.78000000000001,0.0,0.0,0.0,0.0,862.234344,859.546489,86400.0,335.430889,86400.0,0.0,17.537814,338.128904,86400.0,40875.430614,86400.0,3
110.0,1.0,6.0,6.0,5.0,6.0,0.8366407419411673,0.5727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,25.6,0.0,0.0,0.0,0.0,3004.785435,3000.699812,86400.0,486.511738,86400.0,0.0,1.075508,490.81373,86400.0,3246.583522,86400.0,1
86.0,6.0,6.0,6.0,3.0,3.0,1.0136635125593596,0.6976744186046512,2.0,0.0,0.0,0.0,0.0,3.05,0.0,4.42,26.88,0.0,0.0,0.0,0.0,3350.484655,3347.033599,86400.0,0.0,86400.0,5.844766,9.226216,380.154148,86400.0,586.367959,86400.0,0
65.0,0.0,6.0,7.0,6.0,6.0,0.7219280948873623,0.7538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.790000000000001,27.56,0.0,0.0,0.0,0.0,666.84678,664.158925,86400.0,140.043325,86400.0,0.049813,0.0,142.74134,86400.0,40680.04305,86400.0,3
976.0,5.0,5.0,0.0,5.0,-1.0,0.0,0.5153688524590164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.35,0.0,0.0,0.0,0.0,0.0,15366.107889,15345.060667,86400.0,26761.456768,86400.0,0.0,26764.62421,2386.639114,86400.0,34406.011928,86400.0,6
154.0,1.0,6.0,6.0,6.0,6.0,0.783776947484701,0.7402597402597403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.280000000000001,26.070000000000004,0.0,0.0,0.0,0.0,1613.121742,570.435979,86400.0,513.649626,86400.0,0.175887,0.0,552.533324,86400.0,1234.912344,86400.0,1
9900.0,9735.0,1.0,0.0,6.0,6.0,1.0131166476570934,0.0062626262626262,4.0,0.0,18.290000000000003,15.060000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9838.913487,9735.697032,86400.0,18534.408421,86400.0,16666.34055,0.0,18295.811066,86400.0,21136.510019,86400.0,6
112.0,0.0,6.0,6.0,7.0,7.0,1.7424026703036977,0.2142857142857142,3.0,0.0,0.0,0.0,0.0,2.24,0.0,5.840000000000001,15.73,10.54,0.0,0.0,0.0,518.01158,515.323725,86400.0,83.815799,86400.0,0.050789,87.088561,0.0,86400.0,40531.20785,86400.0,3
357.0,0.0,6.0,6.0,5.0,3.0,1.5058231002082845,0.6442577030812325,2.0,0.0,0.0,0.0,0.0,11.300000000000002,0.0,15.68,7.370000000000001,0.0,0.0,0.0,0.0,675.505563,667.306068,86400.0,0.072451,86400.0,0.0,0.927224,647.253415,86400.0,712.570566,86400.0,0
1580.0,108.0,5.0,0.0,5.0,7.0,0.3533593350214213,0.4911392405063291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.08,0.0,2.2700000000000005,0.0,0.0,0.0,11993.96139,2375.950117,86400.0,28058.856718,86400.0,0.0,20977.560072,802.532724,86400.0,33704.447633,86400.0,6
71.0,1.0,0.0,0.0,5.0,0.0,0.9182958340544896,0.4225352112676056,0.0,0.0,23.03,0.0,0.0,0.0,0.0,11.320000000000002,0.0,0.0,0.0,0.0,0.0,1.066584,730.475991,86400.0,746.652888,86400.0,0.0,4810.293701,737.207871,86400.0,756.840187,86400.0,5
72.0,2.0,6.0,6.0,6.0,6.0,0.0472792804649148,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2400000000000002,33.11,0.0,0.0,0.0,0.0,1602.197083,1599.022391,86400.0,1057.180837,86400.0,60.038369,0.0,365.430375,86400.0,373.770021,86400.0,1
